text,label
URGENT: Forward this to everyone! martial law is going to happen on this Friday and nobody is talking about it!,0
Exports rose by 6.7 percent in the last quarter driven by IT and pharmaceutical sectors.,1
The ISRO successfully launched GSAT-32 from the Sriharikota space centre.,1
The Supreme Court ruled in favor of civil liberties groups in the landmark digital rights case after months of deliberation.,1
GDP growth for the current fiscal year is projected at 5.2 percent by the finance ministry.,1
The PM held bilateral talks with the Australian PM focusing on trade and defense cooperation.,1
BREAKING: a famous actor exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
TRUTH BOMB: Everything you know about environmental protection is a LIE! Watch before deleted!,0
The agriculture ministry reported a record harvest of wheat this season.,1
BUSTED: a famous celebrity exposed for secretly funding spreading propaganda! The mainstream media is SILENT!,0
Unemployment figures showed a marginal improvement dropping to 6.1 percent in urban areas.,1
The Supreme Court ruled in favor of the respondent in the landmark labor regulations case after months of deliberation.,1
VIRAL: a powerful businessman caught on secret camera doing install tracking chips! Video going viral before it gets taken down!,0
BUSTED: a powerful businessman exposed for secretly funding ban all cash! The mainstream media is SILENT!,0
REVEALED: a superpower has been secretly building a secret weapon to use against our country!,0
The Supreme Court ruled in favor of civil liberties groups in the landmark environmental protection case after months of deliberation.,1
BREAKING: a billionaire CEO exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
CENSORED: This video was removed 150 times! They don't want you to see what a famous celebrity admitted!,0
EXPOSED AND DESTROYED: a top leader caught lying about labor regulations! Career is OVER!,0
The meteorological department issued a forecast predicting normal monsoon this year.,1
The telecom regulator issued new guidelines for data privacy and consumer protection.,1
Exposed exposed! a top leader secretly owns 2400 properties worth 800 million dollars crores!,0
Municipal authorities completed the new water treatment facility serving 150 households.,1
Exposed corrupt officials exposed exposed exposed! Must share wake up!!,0
100% TRUE: My friend who works at a military base confirmed that the moon landing hoax is happening right now!,0
URGENT: Forward this to everyone! martial law is going to happen on next Monday and nobody is talking about it!,0
Municipal authorities completed the new water treatment facility serving 12 households.,1
A multinational summit on climate change concluded with 85 nations signing the agreement.,1
Exports rose by 15 percent in the last quarter driven by IT and pharmaceutical sectors.,1
A new metro line connecting Koramangala to Noida was inaugurated reducing commute time significantly.,1
Municipal authorities completed the new water treatment facility serving 50000 households.,1
SHARE IMMEDIATELY: a tech giant is planning to hoarding wealth starting January 1st! Wake up people!,0
SHARE IMMEDIATELY: a tech giant is planning to hoarding wealth starting next month! Wake up people!,0
URGENT: Forward this to everyone! a currency ban is going to happen on next Monday and nobody is talking about it!,0
Secret meeting between a top politician and a foreign agent EXPOSED! NWO agenda revealed!,0
SHOCKING: Secret government plan to hoarding wealth has been LEAKED by insider sources!!!,0
The Reserve Bank maintained the repo rate at 3.8 percent citing stable inflation.,1
The agriculture ministry reported a record harvest of sugarcane this season.,1
Municipal authorities completed the new water treatment facility serving 37 households.,1
The education ministry announced reforms to the national curriculum effective next academic year.,1
SHARE IMMEDIATELY: the UN is planning to install tracking chips starting next month! Wake up people!,0
DANGEROUS: a soft drink contains coconut oil that causes kidney failure! Exposed by whistleblower!,0
Exposed exposed! a top leader secretly owns 200 properties worth 3000 crore crores!,0
EXPOSED AND DESTROYED: the health minister caught lying about environmental protection! Career is OVER!,0
SHARE IMMEDIATELY: the UN is planning to manipulating elections starting next Monday! Wake up people!,0
The health ministry reported 37 new cases and emphasized the importance of vaccination.,1
BUSTED: the health minister exposed for secretly funding hoarding wealth! The mainstream media is SILENT!,0
Elections in Uttar Pradesh saw a voter turnout of 8.5 percent according to the Election Commission.,1
A multinational summit on climate change concluded with 37 nations signing the agreement.,1
100% TRUE: My friend who works at a military base confirmed that the moon landing hoax is happening right now!,0
Exposed exposed! a famous celebrity secretly owns 85 properties worth 800 million dollars crores!,0
VIRAL: a top leader caught on secret camera doing hoarding wealth! Video going viral before it gets taken down!,0
ALERT: Scientists CONFIRM that coconut oil causes cancer! Big pharma doesn't want you to know!,0
Unemployment figures showed a marginal improvement dropping to 7.0 percent in urban areas.,1
A multinational summit on climate change concluded with 150 nations signing the agreement.,1
You WON'T BELIEVE what a famous celebrity said about environmental protection! The truth will SHOCK you!,0
A multinational summit on climate change concluded with 37 nations signing the agreement.,1
The education ministry announced reforms to the national curriculum effective next academic year.,1
ALERT: Scientists CONFIRM that baking soda causes heart disease! Big pharma doesn't want you to know!,0
Exposed exposed! a top leader secretly owns 12 properties worth 1200 crore crores!,0
The PM held bilateral talks with the Japanese PM focusing on trade and defense cooperation.,1
BREAKING: a famous actor exposed in MASSIVE scandal that the media is trying to HIDE from you!!!,0
CENSORED: This video was removed 37 times! They don't want you to see what a famous celebrity admitted!,0
DANGEROUS: a baby food brand contains baking soda that causes diabetes! Exposed by whistleblower!,0
The ISRO successfully launched RISAT-3 from the Sriharikota space centre.,1
The telecom regulator issued new guidelines for data privacy and consumer protection.,1
100% TRUE: My friend who works at a hospital confirmed that chemtrails is happening right now!,0
Rainfall in Southern was recorded at 500 croremm which is above the seasonal average.,1
The stock market closed flat as investors reacted to quarterly earnings reports.,1
TRUTH BOMB: Everything you know about digital rights is a LIE! Watch before deleted!,0
URGENT: Forward this to everyone! a currency ban is going to happen on next Monday and nobody is talking about it!,0
